"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"North Dakota","61279","2229",NA,134,NA,NA,"0-9:110; 10-19:147; 20-29:456; 30-39:506; 40-49:335; 50-59:258; 60-69:181; 70-79:81; 80+:155","FEMALE:1156; MALE:1073","51",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:2; 60-69:3; 70-79:11; 80+:32",NA,NA,"144",NA,"0-9:2; 10-19:1; 20-29:5; 30-39:20; 40-49:15; 50-59:33; 60-69:29; 70-79:21; 80+:18",NA,"datawrapper","recovered:2; curr_hosp:9; active_cases:17; risk_Close Contact:14; risk_Community:16; risk_Confirmed Travel:5; risk_Household:10; risk_Possible Travel:13; risk_Under Investigation:3; recovered_0-9:13; recovered_10-19:15; recovered_20-29:7; recovered_30-39:8; recovered_40-49:6; recovered_50-59:4; recovered_60-69:1; recovered_70-79:11; recovered_80+:12","05/21/2020"
"Ohio",NA,"30167",NA,2,1,NA,"0-19:1172; 20-29:4056; 30-39:4841; 40-49:4792; 50-59:5070; 60-69:4170; 70-79:2724; 80+:3320; UNKNOWN:22","FEMALE:14011; MALE:15967; UNKNOWN/OTHER:189","1836",NA,"0-19:0; 20-29:5; 30-39:13; 40-49:29; 50-59:100; 60-69:262; 70-79:457; 80+:970; UNKNOWN:0","FEMALE:867; MALE:968; UNKNOWN/OTHER:1",NA,"5295",NA,"0-19:54; 20-29:180; 30-39:320; 40-49:514; 50-59:975; 60-69:1221; 70-79:1034; 80+:997; UNKNOWN:0","FEMALE:2465; MALE:2819; UNKNOWN/OTHER:11","tableau","today_hosp:0","05/21/2020"
"Oklahoma",NA,"5680",NA,NA,NA,"AI/AN:351; ASIAN:148; BLACK:496; MULTI:0; OTHER:221; UNKNOWN:728; WHITE:3736","0-4:68; 5-17:191; 18-35:1417; 36-49:1264; 50-64:1273; 65+:1463; UNKNOWN:NA",NA,"304","AI/AN:21; ASIAN:2; BLACK:25; MULTI:0; OTHER:7; UNKNOWN:14; WHITE:235","0-4:0; 5-17:0; 18-35:4; 36-49:6; 50-64:51; 65+:243; UNKNOWN:NA","FEMALE:146; MALE:157; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"pdf","Demographic and age data available, but age and demo data manually entered.","05/22/2020"
"Oregon","105132","3817",NA,NA,NA,NA,"0-9:46; 10-19:142; 20-29:572; 30-39:649; 40-49:657; 50-59:669; 60-69:515; 70-79:336; 80+:230; UNKNOWN:1","FEMALE:2003; MALE:1809; UNKNOWN/OTHER:5","145",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:5; 60-69:29; 70-79:41; 80+:67; UNKNOWN:0","FEMALE:62; MALE:83; UNKNOWN/OTHER:0",NA,"732",NA,"0-9:5; 10-19:3; 20-29:33; 30-39:46; 40-49:87; 50-59:124; 60-69:172; 70-79:148; 80+:113; UNKNOWN:1",NA,"webpage","avail_Adult ICU beds:191; avail_Adult non-ICU beds:1649; avail_Pediatric NICU/PICU beds:74; avail_Pediatric non-ICU beds:144; avail_Ventilators:784; total_Adult ICU beds:821; total_Adult non-ICU beds:6748; total_Pediatric NICU/PICU beds:313; total_Pediatric non-ICU beds:347; curr_Current hospitalized patients:140; curr_Current patients in ICU beds:40; curr_Current patients on ventilators:14","05/21/2020"
"Pennsylvania","368906","65392",NA,NA,NA,"ASIAN:868; BLACK:7795; OTHER:356; UNKNOWN:39271; WHITE:17102","0-4:0.01; 5-12:0.01; 13-18:0.02; 19-24:0.06; 25-49:0.37; 50-64:0.26; 65+:0.29","FEMALE:35909; MALE:28799; UNKNOWN/OTHER:684","4869; eth_Hispanic:1; eth_Not Hispanic:2","ASIAN:118; BLACK:904; MULTI:208; WHITE:3263","0-0-4:NA; 5-9:NA; 10-14:NA; 15-19:NA; 20-24:NA; 25-29:NA; 30-34:7; 35-39:5; 40-44:21; 45-49:45; 50-54:83; 55-59:146; 60-64:251; 65-69:354; 70-74:444; 75-79:512; 80-84:638; 85-89:800; 90-94:768; 95-99:341; 100-104:64","FEMALE:2296; MALE:2197","Cardio Hypertension:974; Neuro Dementia:965; Metabolic Diabetes:611; Respiratory COPD:376; Cardio Coronary Artery Disease:337; Kidney Chronic:321; Cardio Congestive Heart Failure:319; Cancer:195; Neuro Parkinson’s:118; Kidney End-Stage Renal:100; Metabolic Obesity:93; Respiratory Sleep Apnea:39; Respiratory Asthma:34; Liver Cirrhosis:22; Immuno Organ Transplant:11; Immuno HIV:9; Liver Chronic:5","1677",NA,"50-64:0.1; 0-29:0.02; 30-49:0.05; 65-79:0.2; 80+:0.19",NA,"webpage","AvailableBedsAdultICU:1190; AvailableBedsMedSurg:5585; AvailableBedsPICU:67; OtherBedsAIIRs:1474; COVID19onVents:357; COVID19ECMO:13; TotalVents:5393; VentsInUse:1267; pod_Other:4; pod_Hospice:76; pod_Hospital:2341; pod_Long-Term Living:1951; pod_Residence:121","05/21/2020"
"Rhode Island","123367","13571",2737,189,18,"HISPANIC:4238; NH BLACK:1229; NH MULTI:243; NH OTHER:363; NH WHITE:3664; UNKNOWN:3301","0-9:277; 10-19:602; 20-29:1915; 30-39:2029; 40-49:1996; 50-59:2118; 60-69:1509; 70-79:1012; 80-89:929; 90-99:602; 100+:44; PENDING:5","FEMALE:7178; MALE:5691; PENDING:169","556","HISPANIC:51; NH BLACK:28; NH MULTI:0; NH OTHER:7; NH WHITE:409; UNKNOWN:61","0-9:0; 10-19:0; 20-29:NA; 30-39:6; 40-49:6; 50-59:28; 60-69:62; 70-79:142; 80-89:170; 90-99:132; 100+:9; PENDING:0","FEMALE:284; MALE:272; PENDING:0",NA,"1506","NH BLACK:133; NH MULTI:42; NH WHITE:567; UNKNOWN:358; NA:406","0-9:5; 10-19:9; 20-29:51; 30-39:109; 40-49:170; 50-59:266; 60-69:325; 70-79:275; 80-89:202; 90-99:82; 100+:NA; PENDING:9","FEMALE:659; MALE:812; PENDING:35","google doc","discharge-from-hosp:1047; curr_hosp:254; curr_ICU:56; curr_ICUvent:41","05/21/2020"
"South Carolina","138238","9175",NA,NA,NA,"ASIAN:82; BLACK:3709; OTHER:412; UNKNOWN:494; WHITE:3544","0-10:181; 11-20:543; 21-30:1177; 31-40:1267; 41-50:1358; 51-60:1630; 61-70:1358; 71-80:905; 81+:633; UNKNOWN:NA","FEMALE:5071; MALE:3830; UNKNOWN/OTHER:153",NA,"ASIAN:3; BLACK:208; OTHER:3; UNKNOWN:19; WHITE:154","0-10:0; 11-20:0; 21-30:1; 31-40:1; 41-50:11; 51-60:35; 61-70:88; 71-80:120; 81+:140; UNKNOWN:NA","FEMALE:190; MALE:205; UNKNOWN/OTHER:0",NA,"1444",NA,NA,NA,"pdf","Demographic and age data manually entered","05/22/2020"
"South Dakota","31301","4250",NA,NA,NA,"AI/AN:324; ASIAN:497; BLACK:873; MULTI:0; OTHER:547; UNKNOWN:0; WHITE:1265","0-19:399; 20-29:780; 30-39:974; 40-49:768; 50-59:718; 60-69:390; 70-79:109; 80+:112; UNKNOWN:NA","FEMALE:2297; MALE:1935; UNKNOWN/OTHER:0","48",NA,"0-19:2; 20-29:0; 30-39:2; 40-49:1; 50-59:7; 60-69:7; 70-79:5; 80+:26; UNKNOWN:NA",NA,NA,"91",NA,"0-19:7; 20-29:21; 30-39:41; 40-49:40; 50-59:81; 60-69:83; 70-79:36; 80+:33; UNKNOWN:NA",NA,"manual",NA,"05/22/2020"
"Tennessee","360583","18961",NA,NA,NA,"AI/AN:0; ASIAN:381; BLACK:3932; MULTI:0; OTHER:1770; UNKNOWN:5260; WHITE:7618","0-10:533; 11-20:1337; 21-30:3829; 31-40:3708; 41-50:3274; 51-60:2785; 61-70:1685; 71-80:811; 81+:522; UNKNOWN:477","FEMALE:7779; MALE:10378; UNKNOWN/OTHER:804","313","AI/AN:0; ASIAN:7; BLACK:106; MULTI:0; OTHER:12; UNKNOWN:6; WHITE:182","0-10:1; 11-20:1; 21-30:1; 31-40:3; 41-50:14; 51-60:28; 61-70:66; 71-80:91; 81+:108; UNKNOWN:0","FEMALE:141; MALE:172; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"pdf",NA,"05/22/2020"
"Texas","800433","52268",NA,945,21,"ASIAN:492; BLACK:2219; HISPANIC:5754; OTHER:96; PENDING:37812; UNKNOWN:1896; WHITE:3999","0-1:37; 1-9:169; 10-19:432; 20-29:2244; 30-39:2629; 40-49:2698; 50-59:2660; 60-64:1115; 65-69:811; 70-74:540; 75-79:356; 80+:641; UNKNOWN:124; PENDING:37812","FEMALE:6593; MALE:7583; PENDING:37812; UNKNOWN/OTHER:280","1440","ASIAN:6; BLACK:67; HISPANIC:120; OTHER:2; PENDING:951; UNKNOWN:114; WHITE:180","0-1:0; 1-9:0; 10-19:2; 20-29:10; 30-39:9; 40-49:21; 50-59:54; 60-64:45; 65-69:59; 70-74:45; 75-79:45; 80+:196; UNKNOWN:3; PENDING:951","FEMALE:190; MALE:268; PENDING:951; UNKNOWN/OTHER:31",NA,NA,NA,NA,NA,"arcgis + downloadable cs","recovered:31223; Lab Confirmed COVID-19 Patients Currently in Texas Hospitals:1680; Total Texas Staffed Hospital Beds:56381; Available Texas Hospital Beds:16060; Available Texas ICU Beds:1547; Available Texas Ventilators:6355","05/21/2020"
"Utah","182874","7874; com_Any Condition:1944; com_Former Smoker:598; com_Other:588; com_Chronic Pulmonary:508; com_Diabetes:444; com_Cardiovascular:326; com_Current Smoker:242; com_Immunocompromised:200; com_Neurologic:190; com_Chronic Kidney:108; com_Chronic Liver:51",1227,158,NA,"AI/AN:286; ASIAN:187; BLACK:260; HISPANIC:2979; NH WHITE:3057; NH/PI:288; OTHER:862; UNKNOWN:767","0-1:34; 1-14:411; 15-24:1340; 25-44:3073; 45-64:2255; 65-84:662; 85+:95; UNKNOWN:4","FEMALE:3723; MALE:4139","92",NA,NA,"FEMALE:0.478; MALE:0.522","Any Condition:348; Diabetes:153; Other:135; Cardiovascular:110; Former Smoker:85; Chronic Pulmonary:83; Chronic Kidney:56; Immunocompromised:52; Neurologic:47; Current Smoker:21; Chronic Liver:14","647","AI/AN:36; ASIAN:12; BLACK:22; NH WHITE:290; UNKNOWN:21; NA:324","0-1:0; 1-14:3; 15-24:29; 25-44:161; 45-64:266; 65-84:165; 85+:23; UNKNOWN:0",NA,NA,"cum_active_cases:3186; cum_estimate_recovered:4596; icu_Yes:207; icu_No:7210; icu_Under Investigation:457; vent_Yes:88; vent_No:6977; vent_Under Investigation:809; exp_Healthcare:153; exp_In-state Without Known Contact:1217; exp_Known Contact:4934; exp_Travel:219; exp_Unknown / Under Investigation:1351; contact_Household:2946; contact_Other:28; contact_Social:1207; contact_Unspecified:521; contact_Workplace:232","05/21/2020"
"Vermont","25701","950; eth_Hispanic:25; eth_Not Hispanic:824; eth_Unknown:101",NA,5,0,"AI/AN:1; ASIAN:11; BLACK:27; OTHER:12; UNKNOWN:28; WHITE:871","0-9:1; 10-19:28; 20-29:133; 30-39:140; 40-49:132; 50-59:190; 60-69:146; 70-79:95; 80+:85","FEMALE:498; MALE:449; UNKNOWN/OTHER:3","54; eth_Hispanic:0; eth_Not Hispanic:54; eth_Unknown:0","AI/AN:0; ASIAN:2; BLACK:0; OTHER:2; UNKNOWN:0; WHITE:50","0-9:0; 10-19:0; 20-29:0; 30-39:1; 40-49:2; 50-59:1; 60-69:10; 70-79:17; 80+:23","FEMALE:24; MALE:30; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"arcgis","daily_deaths:0; daily_recovered:1; total_recovered:827; people_monitored:32; completed_monitoring:867; current_hospitalizations:3; hosp_pui:11","05/20/2020"
"Virginia",NA,"34137; eth_Hispanic or Latino:10692; eth_Not Hispanic or Latino:12111; eth_Not Reported:11334",NA,1229,25,"BLACK:5209; OTHER:7367; UNKNOWN:10433; WHITE:11128","0-9:785; 10-19:1591; 20-29:5067; 30-39:6208; 40-49:6299; 50-59:5689; 60-69:3896; 70-79:2056; 80+:2317; UNKNOWN:229","FEMALE:17024; MALE:16877; UNKNOWN/OTHER:236","1099; eth_Hispanic or Latino:88; eth_Not Hispanic or Latino:789; eth_Not Reported:222","BLACK:231; OTHER:128; UNKNOWN:143; WHITE:597","0-9:0; 10-19:0; 20-29:2; 30-39:7; 40-49:23; 50-59:54; 60-69:168; 70-79:271; 80+:573; UNKNOWN:1","FEMALE:537; MALE:559; UNKNOWN/OTHER:3",NA,"4093; eth_Hispanic or Latino:1278; eth_Not Hispanic or Latino:2355; eth_Not Reported:460","BLACK:979; UNKNOWN:335; WHITE:1653; NA:1126","0-9:25; 10-19:31; 20-29:169; 30-39:354; 40-49:534; 50-59:736; 60-69:818; 70-79:712; 80+:712; UNKNOWN:2","FEMALE:1855; MALE:2227; UNKNOWN/OTHER:11","tableau","total_hosp_today:114","05/21/2020"
"Washington","302927","19117",NA,NA,NA,"HISPANIC:4898; NH AI/AN:176; NH ASIAN:1035; NH BLACK:896; NH MULTI:235; NH NH/PI:271; NH OTHER:252; NH WHITE:5566; UNKNOWN:5788","0-19:0.05; 20-39:0.31; 40-59:0.34; 60-79:0.21; 80+:0.09; UNKNOWN:0","FEMALE:0.52; MALE:0.46; UNKNOWN/OTHER:0.02",NA,"HISPANIC:85; NH AI/AN:8; NH ASIAN:91; NH BLACK:31; NH MULTI:13; NH NH/PI:7; NH OTHER:20; NH WHITE:674; UNKNOWN:115","0-19:0; 20-39:0.01; 40-59:0.09; 60-79:0.38; 80+:0.52; UNKNOWN:0","FEMALE:0.45; MALE:0.55; UNKNOWN/OTHER:0",NA,NA,"NH AI/AN:27; NH ASIAN:202; NH BLACK:135; NH MULTI:25; NH WHITE:1273; UNKNOWN:862; NA:632",NA,NA,"power BI + webpage","Hospitals Reporting:4; Total COVID-19 Patients Hospitalized:1; Total COVID-19 Patients Intubated:3","05/21/2020"
"West Virginia","84319","1603",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:0","0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:0; 50-59:0; 60-69:0; 70+:0; UNKNOWN:NA","FEMALE:0; MALE:0; UNKNOWN/OTHER:0","71",NA,NA,NA,NA,NA,NA,NA,NA,"manual","Percentages present. Manual entry.","05/22/2020"
"Wisconsin","177123","13885; eth_Hispanic or Latino:4413; eth_Not Hispanic or Latino:7898; eth_Unknown:1574",NA,NA,NA,"AI:162; ASIAN/PI:523; BLACK:2743; MULTI/OTHERS:1584; UNKNOWN:1484; WHITE:7389","0-10:277; 10-19:741; 20-29:2335; 30-39:2462; 40-49:2360; 50-59:2247; 60-69:1649; 70-79:921; 80-89:603; 90+:290","FEMALE:0.51; MALE:0.49; UNKNOWN/OTHER:0","487; eth_Hispanic or Latino:40; eth_Not Hispanic or Latino:440; eth_Unknown:7","AI:6; ASIAN/PI:12; BLACK:136; UNKNOWN:7; WHITE:324; NA:2","0-10:0; 10-19:0; 20-29:4; 30-39:5; 40-49:13; 50-59:44; 60-69:80; 70-79:135; 80-89:116; 90+:90","FEMALE:0.42; MALE:0.58; UNKNOWN/OTHER:0",NA,"2218",NA,"0-10:11; 10-19:24; 20-29:105; 30-39:159; 40-49:255; 50-59:383; 60-69:484; 70-79:420; 80-89:280; 90+:97",NA,NA,"icuage_<10:0; icuage_10-19:2; icuage_20-29:18; icuage_30-39:26; icuage_40-49:62; icuage_50-59:96; icuage_60-69:146; icuage_70-79:104; icuage_80-89:53; icuage_90+:19","05/21/2020"
"Wyoming","18168","608",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:0","0-18:0; 19-29:0; 30-39:0; 40-49:0; 50-59:0; 60-69:0; 70-79:0; 80+:0; UNKNOWN:NA","FEMALE:0; MALE:0; UNKNOWN/OTHER:0","12",NA,NA,NA,NA,NA,NA,NA,NA,"manual",NA,"05/22/2020"
