state_name,total.tested,total.case,total.tested.today,total.positive.today,total.death.today,positive_race,positive_age,positive_gender,total.death,death_race,death_age,death_gender,comorbidities,total_hosp,hosp_race,hosp_age,hosp_gender,platform,comments,last.update
North Dakota,59200,2095,NA,102,NA,NA,0-9:104; 10-19:138; 20-29:422; 30-39:473; 40-49:317; 50-59:241; 60-69:171; 70-79:77; 80+:152,FEMALE:1092; MALE:1003,49,NA,0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:2; 60-69:3; 70-79:10; 80+:31,NA,NA,142,NA,0-9:2; 10-19:1; 20-29:5; 30-39:20; 40-49:15; 50-59:33; 60-69:29; 70-79:19; 80+:18,NA,datawrapper,recovered:3; curr_hosp:9; active_cases:16; risk_Close Contact:15; risk_Community:18; risk_Confirmed Travel:5; risk_Household:10; risk_Possible Travel:14; risk_Under Investigation:2; recovered_0-9:13; recovered_10-19:17; recovered_20-29:7; recovered_30-39:8; recovered_40-49:6; recovered_50-59:4; recovered_60-69:1; recovered_70-79:11; recovered_80+:12,5/20/20
Ohio,NA,29436,NA,2,1,NA,0-19:1127; 20-29:3919; 30-39:4716; 40-49:4681; 50-59:4976; 60-69:4091; 70-79:2661; 80+:3243; UNKNOWN:22,FEMALE:13593; MALE:15654; UNKNOWN/OTHER:189,1781,NA,0-19:0; 20-29:5; 30-39:12; 40-49:26; 50-59:98; 60-69:253; 70-79:447; 80+:939; UNKNOWN:1,FEMALE:840; MALE:940; UNKNOWN/OTHER:1,NA,5198,NA,0-19:54; 20-29:175; 30-39:314; 40-49:506; 50-59:962; 60-69:1199; 70-79:1017; 80+:971; UNKNOWN:0,FEMALE:2422; MALE:2765; UNKNOWN/OTHER:11,tableau,today_hosp:0,5/20/20
Oklahoma,NA,5532,NA,NA,NA,AI/AN:341; ASIAN:144; BLACK:482; MULTI:0; OTHER:217; UNKNOWN:694; WHITE:3654,0-4:65; 5-17:187; 18-35:1369; 36-49:1231; 50-64:1248; 65+:1428; UNKNOWN:NA,NA,299,AI/AN:21; ASIAN:2; BLACK:24; MULTI:0; OTHER:7; UNKNOWN:15; WHITE:230,0-4:0; 5-17:0; 18-35:4; 36-49:6; 50-64:50; 65+:239; UNKNOWN:NA,FEMALE:144; MALE:154; UNKNOWN/OTHER:0,NA,NA,NA,NA,NA,pdf,"Demographic and age data available, but age and demo data manually entered.",5/20/20
Oregon,102049,3801,NA,NA,NA,NA,0-9:44; 10-19:139; 20-29:568; 30-39:646; 40-49:655; 50-59:667; 60-69:516; 70-79:338; 80+:228; UNKNOWN:0,FEMALE:1995; MALE:1802; UNKNOWN/OTHER:4,144,NA,0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:5; 60-69:29; 70-79:41; 80+:66; UNKNOWN:0,FEMALE:61; MALE:83; UNKNOWN/OTHER:0,NA,723,NA,0-9:5; 10-19:3; 20-29:31; 30-39:45; 40-49:86; 50-59:122; 60-69:172; 70-79:148; 80+:111; UNKNOWN:0,NA,webpage,avail_Adult ICU beds:196; avail_Adult non-ICU beds:1672; avail_Pediatric NICU/PICU beds:78; avail_Pediatric non-ICU beds:127; avail_Ventilators:780; total_Adult ICU beds:815; total_Adult non-ICU beds:6742; total_Pediatric NICU/PICU beds:316; total_Pediatric non-ICU beds:346; curr_Current hospitalized patients:152; curr_Current patients in ICU beds:42; curr_Current patients on ventilators:17,5/20/20
Pennsylvania,357656,64412,NA,NA,NA,ASIAN:835; BLACK:7652; OTHER:349; UNKNOWN:38845; WHITE:16731,0-4:0.01; 5-12:0.01; 13-18:0.02; 19-24:0.06; 25-49:0.37; 50-64:0.26; 65+:0.29,FEMALE:35344; MALE:28395; UNKNOWN/OTHER:683,4767; eth_Hispanic:1; eth_Not Hispanic:2,ASIAN:118; BLACK:904; MULTI:208; WHITE:3263,0-0-4:NA; 5-9:NA; 10-14:NA; 15-19:NA; 20-24:NA; 25-29:NA; 30-34:7; 35-39:5; 40-44:21; 45-49:45; 50-54:83; 55-59:146; 60-64:251; 65-69:354; 70-74:444; 75-79:512; 80-84:638; 85-89:800; 90-94:768; 95-99:341; 100-104:64,FEMALE:2296; MALE:2197,Cardio Hypertension:974; Neuro Dementia:965; Metabolic Diabetes:611; Respiratory COPD:376; Cardio Coronary Artery Disease:337; Kidney Chronic:321; Cardio Congestive Heart Failure:319; Cancer:195; Neuro Parkinson’s:118; Kidney End-Stage Renal:100; Metabolic Obesity:93; Respiratory Sleep Apnea:39; Respiratory Asthma:34; Liver Cirrhosis:22; Immuno Organ Transplant:11; Immuno HIV:9; Liver Chronic:5,1853,NA,50-64:0.1; 0-29:0.02; 30-49:0.05; 65-79:0.2; 80+:0.19,NA,webpage,AvailableBedsAdultICU:1200; AvailableBedsMedSurg:5440; AvailableBedsPICU:68; OtherBedsAIIRs:1507; COVID19onVents:379; COVID19ECMO:16; TotalVents:5377; VentsInUse:1292; pod_Other:4; pod_Hospice:76; pod_Hospital:2341; pod_Long-Term Living:1951; pod_Residence:121,5/20/20
Rhode Island,120528,13356,3086,209,6,HISPANIC:4134; NH BLACK:1213; NH MULTI:239; NH OTHER:357; NH WHITE:3614; UNKNOWN:3294,0-9:270; 10-19:596; 20-29:1883; 30-39:1997; 40-49:1969; 50-59:2098; 60-69:1489; 70-79:1000; 80-89:914; 90-99:588; 100+:43; PENDING:NA,FEMALE:7057; MALE:5619; PENDING:175,538,HISPANIC:51; NH BLACK:27; NH MULTI:0; NH OTHER:7; NH WHITE:395; UNKNOWN:58,0-9:0; 10-19:0; 20-29:NA; 30-39:6; 40-49:6; 50-59:26; 60-69:60; 70-79:136; 80-89:164; 90-99:130; 100+:9; PENDING:0,FEMALE:274; MALE:264; PENDING:0,NA,1486,NH BLACK:132; NH MULTI:39; NH WHITE:563; NA:752,0-9:5; 10-19:9; 20-29:49; 30-39:108; 40-49:168; 50-59:265; 60-69:321; 70-79:270; 80-89:200; 90-99:82; 100+:NA; PENDING:6,FEMALE:652; MALE:802; PENDING:32,google doc,discharge-from-hosp:1030; curr_hosp:257; curr_ICU:58; curr_ICUvent:45,5/20/20
South Carolina,138238,9175,NA,NA,NA,ASIAN:82; BLACK:3709; OTHER:412; UNKNOWN:494; WHITE:3544,0-10:181; 11-20:543; 21-30:1177; 31-40:1267; 41-50:1358; 51-60:1630; 61-70:1358; 71-80:905; 81+:633; UNKNOWN:NA,FEMALE:45926236; MALE:3830; UNKNOWN/OTHER:153,NA,ASIAN:3; BLACK:208; OTHER:3; UNKNOWN:19; WHITE:154,0-10:0; 11-20:0; 21-30:1; 31-40:1; 41-50:11; 51-60:35; 61-70:88; 71-80:120; 81+:140; UNKNOWN:NA,FEMALE:190; MALE:205; UNKNOWN/OTHER:0,NA,1444,NA,NA,NA,pdf,Demographic and age data manually entered,5/20/20
South Dakota,30389,4177,NA,NA,NA,AI/AN:310; ASIAN:488; BLACK:868; MULTI:0; OTHER:535; UNKNOWN:0; WHITE:1247,0-19:392; 20-29:767; 30-39:957; 40-49:756; 50-59:705; 60-69:385; 70-79:104; 80+:111; UNKNOWN:NA,FEMALE:1916; MALE:2261; UNKNOWN/OTHER:0,46,NA,0-19:0; 20-29:0; 30-39:1; 40-49:1; 50-59:7; 60-69:7; 70-79:5; 80+:25; UNKNOWN:NA,NA,NA,333,NA,0-19:7; 20-29:21; 30-39:39; 40-49:39; 50-59:80; 60-69:79; 70-79:36; 80+:32; UNKNOWN:NA,NA,manual,NA,5/20/20
Tennessee,354013,18532,NA,NA,NA,AI/AN:0; ASIAN:375; BLACK:3866; MULTI:0; OTHER:1718; UNKNOWN:5187; WHITE:7386,0-10:509; 11-20:1299; 21-30:3690; 31-40:3612; 41-50:3212; 51-60:2753; 61-70:1666; 71-80:800; 81+:497; UNKNOWN:494,FEMALE:7665; MALE:9986; UNKNOWN/OTHER:881,309,AI/AN:0; ASIAN:7; BLACK:105; MULTI:0; OTHER:11; UNKNOWN:6; WHITE:180,0-10:1; 11-20:1; 21-30:1; 31-40:3; 41-50:14; 51-60:27; 61-70:66; 71-80:89; 81+:107; UNKNOWN:0,FEMALE:139; MALE:170; UNKNOWN/OTHER:0,NA,NA,NA,NA,NA,pdf,NA,5/20/20
Texas,770241,51323,NA,1411,50,ASIAN:491; BLACK:2186; HISPANIC:5702; OTHER:96; PENDING:36987; UNKNOWN:1894; WHITE:3967,0-1:37; 1-9:168; 10-19:432; 20-29:2232; 30-39:2607; 40-49:2680; 50-59:2627; 60-64:1106; 65-69:795; 70-74:534; 75-79:354; 80+:640; UNKNOWN:124; PENDING:36987,FEMALE:6591; MALE:7465; PENDING:36987; UNKNOWN/OTHER:280,1419,ASIAN:6; BLACK:67; HISPANIC:120; OTHER:2; PENDING:930; UNKNOWN:114; WHITE:180,0-1:0; 1-9:0; 10-19:2; 20-29:10; 30-39:9; 40-49:21; 50-59:54; 60-64:45; 65-69:59; 70-74:45; 75-79:45; 80+:196; UNKNOWN:3; PENDING:930,FEMALE:190; MALE:268; PENDING:930; UNKNOWN/OTHER:31,NA,NA,NA,NA,NA,arcgis + downloadable cs,recovered:30341; Lab Confirmed COVID-19 Patients Currently in Texas Hospitals:1791; Total Texas Staffed Hospital Beds:57324; Available Texas Hospital Beds:17011; Available Texas ICU Beds:1659; Available Texas Ventilators:6364,5/20/20
Utah,179664,7710; com_Any Condition:1891; com_Other:581; com_Former Smoker:576; com_Chronic Pulmonary:495; com_Diabetes:423; com_Cardiovascular:321; com_Current Smoker:235; com_Immunocompromised:193; com_Neurologic:189; com_Chronic Kidney:104; com_Chronic Liver:50,1589,192,NA,AI/AN:281; ASIAN:186; BLACK:254; HISPANIC:2917; NH WHITE:2989; NH/PI:272; OTHER:840; UNKNOWN:759,0-1:34; 1-14:404; 15-24:1318; 25-44:3003; 45-64:2200; 65-84:654; 85+:93; UNKNOWN:4,FEMALE:3658; MALE:4040,90,NA,NA,FEMALE:0.467; MALE:0.533,Any Condition:340; Diabetes:147; Other:133; Cardiovascular:108; Chronic Pulmonary:82; Former Smoker:81; Chronic Kidney:53; Immunocompromised:51; Neurologic:47; Current Smoker:19; Chronic Liver:14,631,AI/AN:34; ASIAN:12; BLACK:22; NH WHITE:286; NA:335,0-1:0; 1-14:3; 15-24:29; 25-44:155; 45-64:260; 65-84:161; 85+:23; UNKNOWN:0,NA,NA,cum_active_cases:3197; cum_estimate_recovered:4423; icu_Yes:200; icu_No:7012; icu_Under Investigation:498; vent_Yes:87; vent_No:6780; vent_Under Investigation:843; exp_Healthcare:152; exp_In-state Without Known Contact:1198; exp_Known Contact:4786; exp_Travel:218; exp_Unknown / Under Investigation:1356; contact_Household:2866; contact_Other:28; contact_Social:1163; contact_Unspecified:499; contact_Workplace:230,5/20/20
Vermont,25058,944; eth_Hispanic:25; eth_Not Hispanic:813; eth_Unknown:106,NA,0,0,AI/AN:1; ASIAN:11; BLACK:27; OTHER:12; UNKNOWN:33; WHITE:860,0-9:1; 10-19:27; 20-29:133; 30-39:140; 40-49:132; 50-59:189; 60-69:142; 70-79:95; 80+:85,FEMALE:495; MALE:445; UNKNOWN/OTHER:4,54; eth_Hispanic:0; eth_Not Hispanic:53; eth_Unknown:1,AI/AN:0; ASIAN:2; BLACK:0; OTHER:3; UNKNOWN:0; WHITE:49,0-9:0; 10-19:0; 20-29:0; 30-39:1; 40-49:2; 50-59:1; 60-69:10; 70-79:17; 80+:23,FEMALE:24; MALE:30; UNKNOWN/OTHER:0,NA,NA,NA,NA,NA,arcgis,daily_deaths:0; daily_recovered:4; total_recovered:824; people_monitored:30; completed_monitoring:865; current_hospitalizations:3; hosp_pui:12,5/19/20
Virginia,NA,32908; eth_Hispanic or Latino:10147; eth_Not Hispanic or Latino:11771; eth_Not Reported:10990,NA,763,33,BLACK:5082; OTHER:6998; UNKNOWN:10064; WHITE:10764,0-9:758; 10-19:1508; 20-29:4871; 30-39:5967; 40-49:6078; 50-59:5516; 60-69:3767; 70-79:2007; 80+:2264; UNKNOWN:172,FEMALE:16420; MALE:16264; UNKNOWN/OTHER:224,1074; eth_Hispanic or Latino:87; eth_Not Hispanic or Latino:770; eth_Not Reported:217,BLACK:226; OTHER:127; UNKNOWN:137; WHITE:584,0-9:0; 10-19:0; 20-29:2; 30-39:7; 40-49:23; 50-59:54; 60-69:165; 70-79:259; 80+:563; UNKNOWN:1,FEMALE:519; MALE:552; UNKNOWN/OTHER:3,NA,3979; eth_Hispanic or Latino:1234; eth_Not Hispanic or Latino:2292; eth_Not Reported:453,BLACK:966; WHITE:1581; NA:1432,0-9:26; 10-19:31; 20-29:166; 30-39:338; 40-49:518; 50-59:718; 60-69:792; 70-79:695; 80+:693; UNKNOWN:2,FEMALE:1805; MALE:2163; UNKNOWN/OTHER:11,tableau,total_hosp_today:75,5/20/20
Washington,293120,18811,NA,NA,NA,HISPANIC:4595; NH AI/AN:169; NH ASIAN:1018; NH BLACK:878; NH MULTI:234; NH NH/PI:261; NH OTHER:246; NH WHITE:5490; UNKNOWN:5920,0-19:0.05; 20-39:0.31; 40-59:0.34; 60-79:0.21; 80+:0.09; UNKNOWN:0,FEMALE:0.52; MALE:0.46; UNKNOWN/OTHER:0.02,NA,HISPANIC:85; NH AI/AN:7; NH ASIAN:86; NH BLACK:29; NH MULTI:13; NH NH/PI:7; NH OTHER:19; NH WHITE:653; UNKNOWN:132,0-19:0; 20-39:0.01; 40-59:0.09; 60-79:0.38; 80+:0.52; UNKNOWN:0,FEMALE:0.45; MALE:0.55; UNKNOWN/OTHER:0,NA,NA,NA,NA,NA,power BI + webpage,Hospitals Reporting:3; Total Patients Hospitalized with COVID‑19:1; Total Patients in the ICU with COVID‑19:4,5/19/20
West Virginia,81343,1567,NA,NA,NA,AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:0,0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:0; 50-59:0; 60-69:0; 70+:0; UNKNOWN:NA,FEMALE:882; MALE:679; UNKNOWN/OTHER:6,69,NA,NA,NA,NA,NA,NA,NA,NA,manual,Percentages present. Manual entry.,5/20/20
Wisconsin,167713,13413; eth_Hispanic or Latino:4193; eth_Not Hispanic or Latino:7688; eth_Unknown:1532,NA,NA,NA,AI:151; ASIAN/PI:504; BLACK:2684; MULTI/OTHERS:1497; UNKNOWN:1441; WHITE:7136,0-10:257; 10-19:695; 20-29:2250; 30-39:2366; 40-49:2288; 50-59:2176; 60-69:1617; 70-79:903; 80-89:578; 90+:283,FEMALE:0.51; MALE:0.49; UNKNOWN/OTHER:0,481; eth_Hispanic or Latino:42; eth_Not Hispanic or Latino:431; eth_Unknown:8,AI:6; ASIAN/PI:12; BLACK:136; UNKNOWN:7; WHITE:316; NA:4,0-10:0; 10-19:0; 20-29:4; 30-39:5; 40-49:13; 50-59:44; 60-69:81; 70-79:133; 80-89:115; 90+:86,FEMALE:0.42; MALE:0.58; UNKNOWN/OTHER:0,NA,2161,NA,0-10:10; 10-19:22; 20-29:96; 30-39:154; 40-49:252; 50-59:369; 60-69:475; 70-79:414; 80-89:275; 90+:94,NA,NA,icuage_<10:0; icuage_10-19:2; icuage_20-29:17; icuage_30-39:24; icuage_40-49:61; icuage_50-59:94; icuage_60-69:142; icuage_70-79:103; icuage_80-89:53; icuage_90+:19,5/20/20
Wyoming,18168,596,NA,NA,NA,AI/AN:0; ASIAN:0; BLACK:0; MULTI:0; OTHER:0; UNKNOWN:0; WHITE:0,0-18:0; 19-29:0; 30-39:0; 40-49:0; 50-59:0; 60-69:0; 70-79:0; 80+:0; UNKNOWN:NA,FEMALE:0; MALE:0; UNKNOWN/OTHER:0,11,NA,NA,NA,NA,NA,NA,NA,NA,manual,NA,5/20/20
