"state_name","total.tested","total.case","total.tested.today","total.positive.today","total.death.today","positive_race","positive_age","positive_gender","total.death","death_race","death_age","death_gender","comorbidities","total_hosp","hosp_race","hosp_age","hosp_gender","platform","comments","last.update"
"North Carolina","238586","17982",NA,NA,NA,"AI/AN:137; ASIAN:343; BLACK:4416; MULTI:0; OTHER:1213; UNKNOWN:0; WHITE:7216","0-17:0.04; 18-24:0.08; 25-49:0.43; 50-64:0.25; 65+:0.2; UNKNOWN:6",NA,"652","AI/AN:1; ASIAN:7; BLACK:217; MULTI:0; OTHER:26; UNKNOWN:0; WHITE:366",NA,NA,NA,"481",NA,NA,NA,"pdf","Age data manually entered as percentages.","05/16/2020"
"North Dakota","53487","1848",NA,88,NA,NA,"0-9:85; 10-19:102; 20-29:372; 30-39:442; 40-49:284; 50-59:211; 60-69:147; 70-79:72; 80+:133","FEMALE:964; MALE:884","42",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:2; 60-69:1; 70-79:9; 80+:27",NA,NA,"130",NA,"0-9:1; 10-19:1; 20-29:4; 30-39:19; 40-49:15; 50-59:27; 60-69:26; 70-79:19; 80+:18",NA,"datawrapper","recovered:2; curr_hosp:10; active_cases:18; risk_Close Contact:16; risk_Community:17; risk_Confirmed Travel:5; risk_Household:11; risk_Possible Travel:14; risk_Under Investigation:4; recovered_0-9:13; recovered_10-19:15; recovered_20-29:7; recovered_30-39:9; recovered_40-49:6; recovered_50-59:3; recovered_60-69:1; recovered_70-79:12; recovered_80+:8","05/16/2020"
"Ohio",NA,"27474",NA,4,0,NA,"0-19:985; 20-29:3590; 30-39:4404; 40-49:4387; 50-59:4665; 60-69:3860; 70-79:2508; 80+:3052; UNKNOWN:23","FEMALE:12588; MALE:14713; UNKNOWN/OTHER:173","1610",NA,"0-19:0; 20-29:5; 30-39:12; 40-49:24; 50-59:87; 60-69:233; 70-79:411; 80+:837; UNKNOWN:1","FEMALE:752; MALE:858; UNKNOWN/OTHER:0",NA,"4870",NA,"0-19:46; 20-29:161; 30-39:283; 40-49:471; 50-59:898; 60-69:1130; 70-79:961; 80+:919; UNKNOWN:1","FEMALE:2265; MALE:2594; UNKNOWN/OTHER:11","tableau","today_hosp:0","05/16/2020"
"Oklahoma",NA,"5237",NA,NA,NA,"AI/AN:333; ASIAN:135; BLACK:432; MULTI:0; OTHER:207; UNKNOWN:612; WHITE:3518","0-4:60; 5-17:178; 18-35:1258; 36-49:1153; 50-64:1207; 65+:1377; UNKNOWN:NA",NA,"288",NA,NA,NA,NA,NA,NA,NA,NA,"pdf","Demographic and age data available, but age and demo data manually entered.","05/16/2020"
"Oregon","92121","3612",NA,NA,NA,NA,"0-9:39; 10-19:119; 20-29:527; 30-39:613; 40-49:621; 50-59:631; 60-69:500; 70-79:327; 80+:224; UNKNOWN:11","FEMALE:1905; MALE:1702; UNKNOWN/OTHER:5","137",NA,"0-9:0; 10-19:0; 20-29:0; 30-39:0; 40-49:3; 50-59:5; 60-69:26; 70-79:39; 80+:64; UNKNOWN:0","FEMALE:58; MALE:79; UNKNOWN/OTHER:0",NA,"699",NA,"0-9:5; 10-19:2; 20-29:26; 30-39:45; 40-49:84; 50-59:118; 60-69:166; 70-79:143; 80+:106; UNKNOWN:4",NA,"webpage","Adult ICU beds:204/798; Adult non-ICU beds:1645/6768; Pediatric NICU/PICU beds:84/302; Pediatric non-ICU beds:120/346; Ventilators:791/NA; Current hospitalized patients:153; Current patients in ICU beds:48; Current patients on ventilators:16","05/16/2020"
"Pennsylvania","327836","61611",NA,NA,NA,"ASIAN:773; BLACK:7213; OTHER:319; UNKNOWN:37657; WHITE:15649","0-4:0.01; 5-12:0.01; 13-18:0.01; 19-24:0.06; 25-49:0.37; 50-64:0.26; 65+:0.29","FEMALE:33754; MALE:27196; UNKNOWN/OTHER:661","4403","ASIAN:53; BLACK:505; OTHER:14; UNKNOWN:2165; WHITE:1666",NA,"FEMALE:2213; MALE:2172; UNKNOWN/OTHER:18",NA,"1867",NA,"50-64:0.1; 0-29:0.02; 30-49:0.05; 65-79:0.2; 80+:0.19",NA,"webpage","AvailableBedsAdultICU:1402; AvailableBedsMedSurg:6904; AvailableBedsPICU:82; OtherBedsAIIRs:1538; COVID19onVents:411; COVID19ECMO:18; TotalVents:5377; VentsInUse:1276","05/16/2020"
"Rhode Island","108480","12434",3502,215,10,"HISPANIC:2325; NH BLACK:701; NH MULTI:24; NH OTHER:209; NH WHITE:2031; PENDING:2862; UNKNOWN:1447","0-9:178; 10-19:418; 20-29:1314; 30-39:1486; 40-49:1481; 50-59:1642; 60-69:1168; 70-79:761; 80-89:634; 90-99:396; 100+:27; PENDING:94","FEMALE:5201; MALE:4243; PENDING:155","489","HISPANIC:38; NH BLACK:17; NH MULTI:0; NH OTHER:7; NH WHITE:234; PENDING:45; UNKNOWN:0","0-9:0; 10-19:0; 20-29:NA; 30-39:5; 40-49:6; 50-59:19; 60-69:35; 70-79:83; 80-89:108; 90-99:79; 100+:5; PENDING:0","FEMALE:172; MALE:169; PENDING:0",NA,"1403","NH BLACK:92; NH MULTI:0; NH WHITE:330; NA:666","0-9:NA; 10-19:NA; 20-29:33; 30-39:80; 40-49:128; 50-59:206; 60-69:242; 70-79:198; 80-89:138; 90-99:57; 100+:0; PENDING:0","FEMALE:475; MALE:607; PENDING:7","google doc","discharge_from_hosp:947; curr_hosp:273; curr_ICU:66; curr_ICUvent:44","05/16/2020"
"South Carolina",NA,"8661",NA,NA,NA,"AI/AN:0.07; ASIAN:0.12; BLACK:0.22; MULTI:0; OTHER:0.13; UNKNOWN:0; WHITE:0.3","0-19:366; 20-29:714; 30-39:923; 40-49:726; 50-59:669; 60-69:362; 70-79:93; 80+:106; UNKNOWN:NA","FEMALE:1816; MALE:2143; UNKNOWN/OTHER:0",NA,NA,"0-19:0; 20-29:0; 30-39:1; 40-49:1; 50-59:6; 60-69:7; 70-79:5; 80+:24; UNKNOWN:NA",NA,NA,NA,NA,"0-19:6; 20-29:18; 30-39:36; 40-49:37; 50-59:72; 60-69:73; 70-79:32; 80+:30; UNKNOWN:NA",NA,"pdf","Demographic and age data manually entered","05/16/2020"
"South Dakota","28176","3959",NA,NA,NA,"AI/AN:259; ASIAN:472; BLACK:854; MULTI:0; OTHER:502; UNKNOWN:0; WHITE:1182","0-19:366; 20-29:714; 30-39:923; 40-49:726; 50-59:669; 60-69:362; 70-79:93; 80+:106; UNKNOWN:NA","FEMALE:1816; MALE:2143; UNKNOWN/OTHER:0","44",NA,"0-19:0; 20-29:0; 30-39:1; 40-49:1; 50-59:6; 60-69:7; 70-79:5; 80+:24; UNKNOWN:NA","FEMALE:23; MALE:21; UNKNOWN/OTHER:0",NA,"304",NA,"0-19:6; 20-29:18; 30-39:36; 40-49:37; 50-59:72; 60-69:73; 70-79:32; 80+:30; UNKNOWN:NA",NA,"manual",NA,"05/16/2020"
"Tennessee","320201","17288",NA,NA,NA,"AI/AN:0; ASIAN:362; BLACK:3663; MULTI:0; OTHER:1458; UNKNOWN:4814; WHITE:6991","0-10:446; 11-20:1158; 21-30:3378; 31-40:3339; 41-50:3018; 51-60:2619; 61-70:1585; 71-80:768; 81+:481; UNKNOWN:496","FEMALE:7089; MALE:9292; UNKNOWN/OTHER:907","295","AI/AN:0; ASIAN:7; BLACK:97; MULTI:0; OTHER:8; UNKNOWN:7; WHITE:176","0-10:1; 11-20:1; 21-30:1; 31-40:3; 41-50:14; 51-60:26; 61-70:62; 71-80:87; 81+:100; UNKNOWN:0","FEMALE:130; MALE:165; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"pdf",NA,"05/16/2020"
"Texas","678471","46999",32479,1801,33,"ASIAN:488; BLACK:2180; HISPANIC:5649; OTHER:96; PENDING:32742; UNKNOWN:1891; WHITE:3953","0-1:36; 1-9:167; 10-19:429; 20-29:2215; 30-39:2590; 40-49:2663; 50-59:2616; 60-64:1101; 65-69:792; 70-74:531; 75-79:353; 80+:640; UNKNOWN:124; PENDING:32742","FEMALE:6567; MALE:7410; PENDING:32742; UNKNOWN/OTHER:280","1305","ASIAN:6; BLACK:67; HISPANIC:120; OTHER:2; PENDING:816; UNKNOWN:114; WHITE:180","0-1:0; 1-9:0; 10-19:2; 20-29:10; 30-39:9; 40-49:21; 50-59:54; 60-64:45; 65-69:59; 70-74:45; 75-79:45; 80+:196; UNKNOWN:3; PENDING:816","FEMALE:190; MALE:268; PENDING:816; UNKNOWN/OTHER:31",NA,NA,NA,NA,NA,"arcgis + downloadable cs","recovered:26601; Lab Confirmed COVID-19 Patients Currently in Texas Hospitals:1791; Total Texas Staffed Hospital Beds:56585; Available Texas Hospital Beds:17193; Available Texas ICU Beds:1847; Available Texas Ventilators:6238","05/16/2020"
"Utah","166774","7068; com_Any Condition:1783; com_Other:550; com_Former Smoker:547; com_Chronic Pulmonary:455; com_Diabetes:396; com_Cardiovascular:304; com_Current Smoker:219; com_Immunocompromised:188; com_Neurologic:182; com_Chronic Kidney:95; com_Chronic Liver:45",1357,157,NA,"AI/AN:211; ASIAN:171; BLACK:217; HISPANIC:2694; NH WHITE:2789; NH/PI:232; OTHER:778; UNKNOWN:703","0-1:31; 1-14:337; 15-24:1173; 25-44:2800; 45-64:2041; 65-84:599; 85+:83; UNKNOWN:4","FEMALE:3340; MALE:3717","78",NA,NA,"FEMALE:0.474; MALE:0.526","Any Condition:318; Diabetes:136; Other:124; Cardiovascular:99; Former Smoker:78; Chronic Pulmonary:77; Immunocompromised:49; Chronic Kidney:47; Neurologic:46; Current Smoker:20; Chronic Liver:14","578","AI/AN:28; ASIAN:12; BLACK:19; NH WHITE:265; NA:303","0-1:0; 1-14:2; 15-24:25; 25-44:147; 45-64:235; 65-84:149; 85+:20; UNKNOWN:0",NA,NA,"cum_active_cases:3095; cum_estimate_recovered:3896; icu_Yes:194; icu_No:6469; icu_Under Investigation:405; vent_Yes:84; vent_No:6259; vent_Under Investigation:725; exp_Healthcare:144; exp_In-state Without Known Contact:1131; exp_Known Contact:4434; exp_Travel:216; exp_Unknown / Under Investigation:1143; contact_Household:2632; contact_Other:27; contact_Social:1090; contact_Unspecified:475; contact_Workplace:210","05/16/2020"
"Vermont","22276","934; eth_Hispanic:23; eth_Not Hispanic:809; eth_Unknown:102",NA,1,0,"AI/AN:1; ASIAN:11; BLACK:26; OTHER:11; UNKNOWN:29; WHITE:856","0-9:1; 10-19:26; 20-29:130; 30-39:139; 40-49:130; 50-59:188; 60-69:141; 70-79:95; 80+:84","FEMALE:490; MALE:440; UNKNOWN/OTHER:4","53; eth_Hispanic:0; eth_Not Hispanic:53; eth_Unknown:0","AI/AN:0; ASIAN:2; BLACK:0; OTHER:2; UNKNOWN:0; WHITE:49","0-9:0; 10-19:0; 20-29:0; 30-39:1; 40-49:2; 50-59:1; 60-69:10; 70-79:17; 80+:22","FEMALE:23; MALE:30; UNKNOWN/OTHER:0",NA,NA,NA,NA,NA,"arcgis","daily_deaths:0; daily_recovered:3; total_recovered:804; people_monitored:20; completed_monitoring:860; current_hospitalizations:3; hosp_pui:17","05/15/2020"
"Virginia",NA,"29683; Not Reported:9974; Hispanic or Latino:8830; Not Hispanic or Latino:10879",NA,1011,25,"BLACK:4690; OTHER:6179; UNKNOWN:9042; WHITE:9772","0-9:622; 10-19:1264; 20-29:4285; 30-39:5308; 40-49:5503; 50-59:5029; 60-69:3518; 70-79:1890; 80+:2127; UNKNOWN:137","FEMALE:14838; MALE:14654; UNKNOWN/OTHER:191","1002; Not Reported:214; Hispanic or Latino:79; Not Hispanic or Latino:709","BLACK:210; OTHER:115; UNKNOWN:130; WHITE:547","0-9:0; 10-19:0; 20-29:2; 30-39:7; 40-49:22; 50-59:53; 60-69:154; 70-79:236; 80+:527; UNKNOWN:1","FEMALE:484; MALE:515; UNKNOWN/OTHER:3",NA,"3724; Not Reported:439; Hispanic or Latino:1126; Not Hispanic or Latino:2159","BLACK:908; WHITE:1477; NA:1339","0-9:23; 10-19:27; 20-29:152; 30-39:310; 40-49:485; 50-59:677; 60-69:740; 70-79:658; 80+:650; UNKNOWN:2","FEMALE:1687; MALE:2030; UNKNOWN/OTHER:7","tableau","total_hosp_today:67","05/16/2020"
"Washington","280993","18288",NA,NA,NA,"HISPANIC:4373; NH AI/AN:160; NH ASIAN:1000; NH BLACK:849; NH MULTI:228; NH NH/PI:250; NH OTHER:239; NH WHITE:5412; UNKNOWN:5777","0-19:0.05; 20-39:0.3; 40-59:0.34; 60-79:0.21; 80+:0.09; UNKNOWN:0","FEMALE:0.52; MALE:0.46; UNKNOWN/OTHER:0.02",NA,"HISPANIC:83; NH AI/AN:8; NH ASIAN:88; NH BLACK:32; NH MULTI:12; NH NH/PI:7; NH OTHER:20; NH WHITE:666; UNKNOWN:84","0-19:0; 20-39:0.01; 40-59:0.08; 60-79:0.39; 80+:0.52; UNKNOWN:0","FEMALE:0.45; MALE:0.54; UNKNOWN/OTHER:0.01",NA,NA,NA,NA,NA,"power BI + webpage","Hospitals Reporting:3; Total Patients Hospitalized with COVID‑19:1; Total Patients in the ICU with COVID‑19:4","05/16/2020"
"West Virginia","73617","1470",NA,NA,NA,"AI/AN:0; ASIAN:0; BLACK:0.073; MULTI:0; OTHER:0.112; UNKNOWN:0; WHITE:0.815","0-9:0.01; 10-19:0.03; 20-29:0.16; 30-39:0.13; 40-49:0.16; 50-59:0.17; 60-69:0.14; 70+:0.21; UNKNOWN:NA","FEMALE:0.569; MALE:0.427; UNKNOWN/OTHER:0.004","64",NA,NA,NA,NA,"48",NA,NA,NA,"manual",NA,"05/16/2020"
"Wisconsin","146393","12187; eth_Hispanic or Latino:3766; eth_Not Hispanic or Latino:7072; eth_Unknown:1349",NA,NA,NA,"AI:141; ASIAN/PI:452; BLACK:2479; MULTI/OTHERS:1286; UNKNOWN:1298; WHITE:6531","0-10:219; 10-19:600; 20-29:2012; 30-39:2129; 40-49:2081; 50-59:2022; 60-69:1491; 70-79:832; 80-89:537; 90+:264","FEMALE:0.51; MALE:0.49; UNKNOWN/OTHER:0","453; eth_Hispanic or Latino:34; eth_Not Hispanic or Latino:411; eth_Unknown:8","AI:5; ASIAN/PI:9; BLACK:131; UNKNOWN:6; WHITE:299; NA:3","0-10:0; 10-19:0; 20-29:4; 30-39:5; 40-49:11; 50-59:39; 60-69:72; 70-79:128; 80-89:109; 90+:85","FEMALE:0.42; MALE:0.58; UNKNOWN/OTHER:0",NA,"2018",NA,"0-10:9; 10-19:18; 20-29:89; 30-39:134; 40-49:233; 50-59:348; 60-69:450; 70-79:391; 80-89:259; 90+:87",NA,NA,"icuage_<10:0; icuage_10-19:1; icuage_20-29:15; icuage_30-39:23; icuage_40-49:58; icuage_50-59:90; icuage_60-69:137; icuage_70-79:98; icuage_80-89:49; icuage_90+:17","05/16/2020"
"Wyoming","16219","559",NA,NA,NA,"AI/AN:0.333; ASIAN:0.009; BLACK:0.014; MULTI:0; OTHER:0.03; UNKNOWN:0.082; WHITE:0.487","0-18:0.132; 19-29:0.184; 30-39:0.152; 40-49:0.159; 50-59:0.154; 60-69:0.145; 70-79:0.052; 80+:0.021; UNKNOWN:NA","FEMALE:0.492; MALE:0.504; UNKNOWN/OTHER:0.004","7",NA,NA,NA,NA,NA,NA,NA,NA,"manual",NA,"05/16/2020"
